sample_unit_id,grts,BroadHabitat_Class,BroadHabitat_Form
56065,72098,Developed & Other Human Use,Developed & Urban
96324,72100,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
119068,72119,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
61629,72123,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
78272,72125,Forest & Woodland,Warm Temperate Forest & Woodland
106079,72128,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107439,72144,Forest & Woodland,Cool Temperate Forest & Woodland
125058,72152,Forest & Woodland,Cool Temperate Forest & Woodland
125980,72169,Forest & Woodland,Cool Temperate Forest & Woodland
111664,72177,Forest & Woodland,Cool Temperate Forest & Woodland
75946,72189,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
61613,72195,Forest & Woodland,Warm Temperate Forest & Woodland
132467,72201,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
129715,72218,0,0
56545,72221,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
80127,72223,Forest & Woodland,Cool Temperate Forest & Woodland
114424,72226,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
98723,72238,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106523,72242,Forest & Woodland,Cool Temperate Forest & Woodland
116273,72251,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
104183,72267,Open Water,Open Water
103744,72275,Forest & Woodland,Cool Temperate Forest & Woodland
91676,72288,Forest & Woodland,Cool Temperate Forest & Woodland
70870,72294,Forest & Woodland,Warm Temperate Forest & Woodland
123187,72300,Forest & Woodland,Cool Temperate Forest & Woodland
94054,72312,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
119482,72340,Recently Disturbed or Modified,Recently Disturbed or Modified
103798,72348,Forest & Woodland,Cool Temperate Forest & Woodland
87533,72360,Forest & Woodland,Cool Temperate Forest & Woodland
110221,72373,Forest & Woodland,Cool Temperate Forest & Woodland
98665,72395,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101412,72419,Forest & Woodland,Warm Temperate Forest & Woodland
112114,72422,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
101005,72443,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
116721,72470,Forest & Woodland,Cool Temperate Forest & Woodland
55124,72490,Open Water,Open Water
94471,72492,Forest & Woodland,Cool Temperate Forest & Woodland
117206,72511,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
62563,72515,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
105625,72520,Forest & Woodland,Cool Temperate Forest & Woodland
95922,72532,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
109312,72536,Forest & Woodland,Cool Temperate Forest & Woodland
127387,72544,Recently Disturbed or Modified,Recently Disturbed or Modified
128755,72560,Forest & Woodland,Cool Temperate Forest & Woodland
84278,72581,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
63934,72587,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95952,72601,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
83834,72615,Forest & Woodland,Cool Temperate Forest & Woodland
123244,72618,Forest & Woodland,Cool Temperate Forest & Woodland
92705,72630,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
104679,72634,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
119529,72643,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
105592,72667,Forest & Woodland,Cool Temperate Forest & Woodland
87510,72679,Open Water,Open Water
66240,72685,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
123666,72691,Forest & Woodland,Cool Temperate Forest & Woodland
98681,72704,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
126427,72733,Developed & Other Human Use,Developed & Urban
101500,72762,Forest & Woodland,Cool Temperate Forest & Woodland
107450,72766,Forest & Woodland,Cool Temperate Forest & Woodland
76875,72778,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
106501,72790,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
99623,72802,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
93535,72811,Forest & Woodland,Warm Temperate Forest & Woodland
108891,72830,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
94520,72835,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
119487,72863,Developed & Other Human Use,Developed & Urban
91242,72885,Forest & Woodland,Cool Temperate Forest & Woodland
126941,72904,Forest & Woodland,Cool Temperate Forest & Woodland
57467,72907,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
104686,72912,Forest & Woodland,Cool Temperate Forest & Woodland
98712,72924,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
115333,72928,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
122285,72936,Forest & Woodland,Cool Temperate Forest & Woodland
105114,72952,Recently Disturbed or Modified,Recently Disturbed or Modified
83351,72973,Forest & Woodland,Warm Temperate Forest & Woodland
59752,72979,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
101959,73002,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
77356,73007,Forest & Woodland,Cool Temperate Forest & Woodland
117219,73010,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
91773,73022,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111607,73026,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
119993,73034,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
95009,73055,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
112087,73059,Forest & Woodland,Cool Temperate Forest & Woodland
65765,73077,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
128747,73083,Forest & Woodland,Cool Temperate Forest & Woodland
49140,73094,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
99597,73096,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
106994,73157,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
75495,73169,Forest & Woodland,Warm Temperate Forest & Woodland
49120,73175,Developed & Other Human Use,Developed & Urban
89826,73202,Forest & Woodland,Cool Temperate Forest & Woodland
115372,73222,Forest & Woodland,Cool Temperate Forest & Woodland
49130,73225,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
127874,73230,Forest & Woodland,Cool Temperate Forest & Woodland
124578,73255,Forest & Woodland,Cool Temperate Forest & Woodland
86140,73267,Forest & Woodland,Warm Temperate Forest & Woodland
52359,73274,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
100971,73276,Forest & Woodland,Cool Temperate Forest & Woodland
76414,73300,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
105633,73303,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103731,73319,Recently Disturbed or Modified,Recently Disturbed or Modified
97757,73324,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106110,73352,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
90306,73364,Forest & Woodland,Warm Temperate Forest & Woodland
131997,73377,Open Water,Open Water
103799,73393,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
74122,73398,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
119541,73401,Forest & Woodland,Cool Temperate Forest & Woodland
113004,73417,Recently Disturbed or Modified,Recently Disturbed or Modified
124624,73425,Forest & Woodland,Cool Temperate Forest & Woodland
98702,73446,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111159,73450,Forest & Woodland,Cool Temperate Forest & Woodland
94923,73462,Recently Disturbed or Modified,Recently Disturbed or Modified
69487,73468,Forest & Woodland,Cool Temperate Forest & Woodland
125045,73474,Nonvascular & Sparse Vascular Rock Vegetation,Barren
96815,73487,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
84273,73496,Forest & Woodland,Warm Temperate Forest & Woodland
67147,73511,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120416,73515,Forest & Woodland,Cool Temperate Forest & Woodland
104273,73523,Forest & Woodland,Cool Temperate Forest & Woodland
93098,73569,Developed & Other Human Use,Developed & Urban
90759,73593,Forest & Woodland,Cool Temperate Forest & Woodland
113977,73596,Forest & Woodland,Cool Temperate Forest & Woodland
112135,73613,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
46822,73616,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100061,73618,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
82909,73658,Forest & Woodland,Cool Temperate Forest & Woodland
57910,73665,Forest & Woodland,Warm Temperate Forest & Woodland
96794,73667,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122760,73686,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
73182,73692,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
105171,73695,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
102348,73711,Forest & Woodland,Cool Temperate Forest & Woodland
117159,73736,0,0
113062,73744,Forest & Woodland,Cool Temperate Forest & Woodland
76874,73756,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
127389,73785,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
52370,73788,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
82435,73790,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114874,73793,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96413,73805,Forest & Woodland,Cool Temperate Forest & Woodland
104673,73809,Forest & Woodland,Cool Temperate Forest & Woodland
123221,73818,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
82418,73855,Open Water,Open Water
62532,73861,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
92678,73879,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90302,73888,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
108898,73915,Forest & Woodland,Cool Temperate Forest & Woodland
90768,73928,Forest & Woodland,Warm Temperate Forest & Woodland
54683,73950,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
83363,73952,Forest & Woodland,Warm Temperate Forest & Woodland
113024,73956,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
53283,73959,Developed & Other Human Use,Developed & Urban
97269,73961,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
116726,73981,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95388,73986,Forest & Woodland,Warm Temperate Forest & Woodland
105178,73989,Forest & Woodland,Cool Temperate Forest & Woodland
65313,74024,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
131536,74030,Recently Disturbed or Modified,Recently Disturbed or Modified
73198,74050,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
118616,74055,Forest & Woodland,Cool Temperate Forest & Woodland
92628,74060,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
123699,74079,Developed & Other Human Use,Developed & Urban
58861,74082,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
83836,74084,Forest & Woodland,Cool Temperate Forest & Woodland
103312,74088,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101015,74101,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110693,74104,Recently Disturbed or Modified,Recently Disturbed or Modified
129689,74112,Forest & Woodland,Cool Temperate Forest & Woodland
70415,74122,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
126898,74128,Recently Disturbed or Modified,Recently Disturbed or Modified
85657,74149,0,0
58823,74156,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
103813,74178,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
53311,74181,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
119074,74186,Forest & Woodland,Cool Temperate Forest & Woodland
93160,74199,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
113452,74202,0,0
117211,74210,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
89393,74222,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
69961,74244,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90294,74246,Forest & Woodland,Cool Temperate Forest & Woodland
114900,74250,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
71782,74253,Forest & Woodland,Cool Temperate Forest & Woodland
45433,74269,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100988,74271,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
75943,74280,Open Water,Open Water
93606,74297,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
55599,74318,Forest & Woodland,Cool Temperate Forest & Woodland
97718,74320,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74107,74344,Forest & Woodland,Warm Temperate Forest & Woodland
103783,74348,Developed & Other Human Use,Developed & Urban
49580,74351,Open Water,Open Water
99155,74368,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
94459,74377,Forest & Woodland,Cool Temperate Forest & Woodland
114913,74397,Forest & Woodland,Cool Temperate Forest & Woodland
50984,74400,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
89854,74452,Forest & Woodland,Cool Temperate Forest & Woodland
126003,74471,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
52372,74474,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
114410,74479,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96409,74492,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
113473,74495,Recently Disturbed or Modified,Recently Disturbed or Modified
118579,74504,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
66252,74514,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
81497,74541,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
61610,74548,Developed & Other Human Use,Developed & Urban
55165,74573,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
115779,74594,Forest & Woodland,Cool Temperate Forest & Woodland
116281,74602,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
112120,74643,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
72726,74646,Forest & Woodland,Cool Temperate Forest & Woodland
49600,74662,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96360,74664,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
126479,74668,Forest & Woodland,Cool Temperate Forest & Woodland
87059,74673,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
67149,74689,Forest & Woodland,Cool Temperate Forest & Woodland
121348,74692,Forest & Woodland,Cool Temperate Forest & Woodland
107051,74700,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
56066,74710,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97714,74712,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
61627,74734,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79203,74736,Forest & Woodland,Cool Temperate Forest & Woodland
106081,74740,Forest & Woodland,Cool Temperate Forest & Woodland
88930,74745,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
124135,74764,Forest & Woodland,Cool Temperate Forest & Woodland
88909,74769,Forest & Woodland,Cool Temperate Forest & Woodland
112130,74789,Forest & Woodland,Cool Temperate Forest & Woodland
46350,74792,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
127868,74797,Forest & Woodland,Cool Temperate Forest & Woodland
58837,74807,Developed & Other Human Use,Developed & Urban
131088,74814,Forest & Woodland,Cool Temperate Forest & Woodland
56085,74832,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
83368,74834,Forest & Woodland,Cool Temperate Forest & Woodland
115346,74838,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
51899,74841,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
95407,74843,Forest & Woodland,Cool Temperate Forest & Woodland
116269,74862,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
78728,74867,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
108412,74871,Forest & Woodland,Cool Temperate Forest & Woodland
104198,74887,Forest & Woodland,Cool Temperate Forest & Woodland
71792,74906,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
123186,74912,Forest & Woodland,Cool Temperate Forest & Woodland
106574,74920,Forest & Woodland,Cool Temperate Forest & Woodland
74088,74933,Open Water,Open Water
65298,74940,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
101940,74961,Forest & Woodland,Cool Temperate Forest & Woodland
91300,74983,Forest & Woodland,Cool Temperate Forest & Woodland
111147,74986,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
125542,74994,Forest & Woodland,Cool Temperate Forest & Woodland
99125,75006,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
